Time,N,Seed,Model,Value
6,10,54,intervention,0.1506653240153476
6,30,54,intervention,0.3795319229325859
9,10,54,intervention,0.06709875041420003
9,30,54,intervention,0.31779110609198374
12,10,54,intervention,0.10132777938730228
12,30,54,intervention,0.26207717587250323
15,10,54,intervention,0.1277227912644302
15,30,54,intervention,0.19607048286325104
18,10,54,intervention,0.08466037668488856
18,30,54,intervention,0.24427208808897743
21,10,54,intervention,0.09491220776358691
21,30,54,intervention,0.19602913267430913
24,10,54,intervention,0.04895319419455659
24,30,54,intervention,0.14734721053178276
27,10,54,intervention,0.06602207802174564
27,30,54,intervention,0.1247643805811994
30,10,54,intervention,-0.02505908395863336
30,30,54,intervention,0.08535004494283088
33,10,54,intervention,0.02131944904262625
33,30,54,intervention,0.05828143382923906
36,10,54,intervention,-0.01174575639438286
36,30,54,intervention,-0.00502616969352414
39,10,54,intervention,-0.0263597266009789
39,30,54,intervention,-0.05508690308776613
42,10,54,intervention,-0.00874263526591442
42,30,54,intervention,-0.01987528647542116
45,10,54,intervention,-0.01407473515145033
45,30,54,intervention,-0.01542502054811248
48,10,54,intervention,-0.01299987885652608
48,30,54,intervention,-0.02147108686241934
0,10,55,intervention,0.496204453726903
0,30,55,intervention,0.8095214091799235
3,10,55,intervention,0.31214537741807985
3,30,55,intervention,0.8662830452376696
6,10,55,intervention,0.442111120898802
6,30,55,intervention,0.9829288057346388
9,10,55,intervention,0.28486020207722507
9,30,55,intervention,0.7202356805157777
12,10,55,intervention,0.2434125063300708
12,30,55,intervention,0.6521346667581599
15,10,55,intervention,0.2974738459737153
15,30,55,intervention,0.670538590214311
18,10,55,intervention,0.34800477143934994
18,30,55,intervention,0.7197371371607524
21,10,55,intervention,0.2940959504445726
21,30,55,intervention,0.5817992431033604
24,10,55,intervention,0.353811656023104
24,30,55,intervention,0.5601622016673059
27,10,55,intervention,0.37432506327612314
27,30,55,intervention,0.594050393071344
30,10,55,intervention,0.26591706361505957
30,30,55,intervention,0.4883744594133663
33,10,55,intervention,0.1704012265617582
33,30,55,intervention,0.22659023771074108
36,10,55,intervention,0.0984899169060872
36,30,55,intervention,0.1840427566014348
39,10,55,intervention,0.14856121229017014
39,30,55,intervention,0.1589623327901964
42,10,55,intervention,-0.00158330188829552
42,30,55,intervention,0.0937015651272261
45,10,55,intervention,0.1109130995894492
45,30,55,intervention,0.01139480330427123
48,10,55,intervention,0.00458264729773384
48,30,55,intervention,-0.03205556944104654
0,10,56,intervention,0.21568561059271713
0,30,56,intervention,0.3413584921130309
3,10,56,intervention,0.1210636765758948
3,30,56,intervention,0.3227357117718802
6,10,56,intervention,0.07855246146546599
6,30,56,intervention,0.2476119740789547
9,10,56,intervention,0.11591764640456272
9,30,56,intervention,0.24538527787756956
12,10,56,intervention,0.12123490532710848
12,30,56,intervention,0.2342848100434702
15,10,56,intervention,0.11854908669166236
15,30,56,intervention,0.2151604435346279
18,10,56,intervention,0.1238138339387873
18,30,56,intervention,0.1921204370877601
21,10,56,intervention,0.13234230562694255
21,30,56,intervention,0.20104287688746111
24,10,56,intervention,0.05253003359044103
24,30,56,intervention,0.13160786261870663
27,10,56,intervention,0.06293399945385329
27,30,56,intervention,0.103963084096011
30,10,56,intervention,0.04478991035243973
30,30,56,intervention,0.11611944579736898
33,10,56,intervention,0.0621421715171607
33,30,56,intervention,0.0807579854643386
36,10,56,intervention,0.04993613509061905
36,30,56,intervention,0.05864508003720919
39,10,56,intervention,0.05459388384307353
39,30,56,intervention,0.04876251737673074
42,10,56,intervention,0.00351521842090417
42,30,56,intervention,0.03858085139783697
45,10,56,intervention,0.02291699693110437
45,30,56,intervention,-0.01552161300454807
48,10,56,intervention,0.09722562966449146
48,30,56,intervention,0.05339734781870226
0,10,57,intervention,0.2533773785261414
0,30,57,intervention,0.6307858248667659
3,10,57,intervention,0.3134795310575585
3,30,57,intervention,0.5433547949997255
6,10,57,intervention,0.2755140353444924
6,30,57,intervention,0.6212077473502494
9,10,57,intervention,0.2486432875166796
9,30,57,intervention,0.5459879125384499
12,10,57,intervention,0.2071833453578241
12,30,57,intervention,0.4346766861976631
15,10,57,intervention,0.16167792026288702
15,30,57,intervention,0.42538950916451385
18,10,57,intervention,0.1700667257887824
18,30,57,intervention,0.4002667855349599
21,10,57,intervention,0.1561346365663958
21,30,57,intervention,0.3141144649459077
24,10,57,intervention,0.09838884923950204
24,30,57,intervention,0.22729319907161416
27,10,57,intervention,0.15221095837279452
27,30,57,intervention,0.26410793044598213
30,10,57,intervention,0.12236228272199565
30,30,57,intervention,0.17999198602095204
33,10,57,intervention,0.01997491284289777
33,30,57,intervention,0.1127588799158842
36,10,57,intervention,3.168032819783082e-5
36,30,57,intervention,0.04374918872969748
39,10,57,intervention,0.01475087232643086
39,30,57,intervention,0.0652164252401093
42,10,57,intervention,-0.02222468825006926
42,30,57,intervention,0.02973061445786184
45,10,57,intervention,0.07307542644197666
45,30,57,intervention,0.04687350552857552
48,10,57,intervention,0.02282893546617959
48,30,57,intervention,0.05635887610198914
0,10,58,intervention,0.04909292516240049
0,30,58,intervention,0.27283647116749377
3,10,58,intervention,0.06896546733878459
3,30,58,intervention,0.30966478813803083
6,10,58,intervention,0.1718858625159984
6,30,58,intervention,0.2847255887470719
9,10,58,intervention,0.06977960650463147
9,30,58,intervention,0.2307650393850775
12,10,58,intervention,0.07187589275708052
12,30,58,intervention,0.21742496249008475
15,10,58,intervention,0.04221594213376235
15,30,58,intervention,0.16698720854054047
18,10,58,intervention,0.07474687182621864
18,30,58,intervention,0.15450166782900188
21,10,58,intervention,0.04690849656444189
21,30,58,intervention,0.1470842474283106
24,10,58,intervention,0.06582450105058521
24,30,58,intervention,0.09962052808640288
27,10,58,intervention,0.08583946312197943
27,30,58,intervention,0.09140101192035882
30,10,58,intervention,-0.04162352807286279
30,30,58,intervention,0.06916678843990114
33,10,58,intervention,-0.07118112648094478
33,30,58,intervention,-0.00876250729215518
36,10,58,intervention,-0.04181342319067854
36,30,58,intervention,-0.05046006367242433
39,10,58,intervention,-0.03974728946599577
39,30,58,intervention,-0.02857383936754471
42,10,58,intervention,-0.02274996843841982
42,30,58,intervention,-0.0450990709067051
45,10,58,intervention,-0.03209488292314718
45,30,58,intervention,-0.06366030240198733
48,10,58,intervention,-0.0772860358760394
48,30,58,intervention,-0.06875967222711275
0,10,59,intervention,0.06247709145592579
0,30,59,intervention,0.2329046703092996
3,10,59,intervention,0.08603656855071437
3,30,59,intervention,0.24106449200408
6,10,59,intervention,0.0764585241211586
6,30,59,intervention,0.21140123785822548
9,10,59,intervention,0.12185483656554956
9,30,59,intervention,0.21292354555063225
12,10,59,intervention,0.1540506916420024
12,30,59,intervention,0.1321794847741678
15,10,59,intervention,0.11927786447572812
15,30,59,intervention,0.13782253217932303
18,10,59,intervention,0.05790886350685625
18,30,59,intervention,0.18998008860960955
21,10,59,intervention,-0.01227773201192876
21,30,59,intervention,0.14734876732527194
24,10,59,intervention,0.02027110286440854
24,30,59,intervention,0.07578388604470182
27,10,59,intervention,0.02401714882719189
27,30,59,intervention,0.08129432304194499
30,10,59,intervention,0.0540845730401163
30,30,59,intervention,0.04695236053805357
33,10,59,intervention,-0.01431089173540779
33,30,59,intervention,-0.01209095928339209
36,10,59,intervention,0.00585796189200992
36,30,59,intervention,0.00241844395673858
39,10,59,intervention,-0.04256966802957986
39,30,59,intervention,-0.02299827980219278
42,10,59,intervention,-0.00613964788198752
42,30,59,intervention,-0.00199986798062838
45,10,59,intervention,-0.04379073775384341
45,30,59,intervention,-0.01570643599859648
48,10,59,intervention,0.04615925747203413
48,30,59,intervention,-0.019710861985076
0,10,6,intervention,0.189053858863438
0,30,6,intervention,0.656840662244774
3,10,6,intervention,0.3276823970966708
3,30,6,intervention,0.6915702931185559
6,10,6,intervention,0.4087911416615078
6,30,6,intervention,0.5984297202444346
9,10,6,intervention,0.21755294976887035
9,30,6,intervention,0.5187822632797435
12,10,6,intervention,0.2494719686989688
12,30,6,intervention,0.5138353052506168
15,10,6,intervention,0.2813541827494222
15,30,6,intervention,0.5153584028404234
18,10,6,intervention,0.20108521134813087
18,30,6,intervention,0.4302145171903403
21,10,6,intervention,0.12192997071767094
21,30,6,intervention,0.39961359508667854
24,10,6,intervention,0.2127359655722036
24,30,6,intervention,0.2722008948543806
27,10,6,intervention,0.14998790250453808
27,30,6,intervention,0.2976145241767243
30,10,6,intervention,-0.02822018563393493
30,30,6,intervention,0.21246460806648465
33,10,6,intervention,-0.01619768934879521
33,30,6,intervention,-0.00571628752795279
36,10,6,intervention,-0.07056222577144047
36,30,6,intervention,-0.1363557504326864
39,10,6,intervention,-0.03048141547868517
39,30,6,intervention,-0.04433850185282985
42,10,6,intervention,0.03802270700604557
42,30,6,intervention,-0.03347973450688275
45,10,6,intervention,-0.04154154572815323
45,30,6,intervention,-0.1122982509969646
48,10,6,intervention,0.00816060021837715
48,30,6,intervention,-0.07913160959492606
0,10,60,intervention,0.3788685726830683
0,30,60,intervention,0.7756965599323893
3,10,60,intervention,0.2950295251775561
3,30,60,intervention,0.6876035249621757
6,10,60,intervention,0.2351804909060068
6,30,60,intervention,0.6935280586191382
9,10,60,intervention,0.2720607838726507
9,30,60,intervention,0.5326588134061984
12,10,60,intervention,0.22823904530033529
12,30,60,intervention,0.5834180162462529
15,10,60,intervention,0.16386570632567493
15,30,60,intervention,0.4438830173197571
18,10,60,intervention,0.1876230928274461
18,30,60,intervention,0.49851663178962696
21,10,60,intervention,0.2265299993889382
21,30,60,intervention,0.41849988761372103
24,10,60,intervention,0.1065818847297784
24,30,60,intervention,0.3131896085403929
27,10,60,intervention,0.15127607385079525
27,30,60,intervention,0.38629758527046265
30,10,60,intervention,0.17787165174252867
30,30,60,intervention,0.34542339155769586
33,10,60,intervention,0.09238016403072792
33,30,60,intervention,0.19777546170632887
36,10,60,intervention,0.08758098168469718
36,30,60,intervention,0.05113966617224552
39,10,60,intervention,-0.02185978321867988
39,30,60,intervention,0.03662147751235715
42,10,60,intervention,0.01769396670982109
42,30,60,intervention,0.06650743870003296
45,10,60,intervention,0.2157026484751944
45,30,60,intervention,0.09543957390508476
48,10,60,intervention,0.07150152378041477
48,30,60,intervention,-0.0053172974898882
0,10,61,intervention,0.1343837012597529
0,30,61,intervention,0.47693195040135866
3,10,61,intervention,0.211419455195185
3,30,61,intervention,0.44792154081202945
6,10,61,intervention,0.22128197532663216
6,30,61,intervention,0.3697014381225538
9,10,61,intervention,0.22912919518602537
9,30,61,intervention,0.42594084734681975
12,10,61,intervention,0.01158379348802803
12,30,61,intervention,0.2693112820326437
15,10,61,intervention,0.1275092248063727
15,30,61,intervention,0.328318855374247
18,10,61,intervention,0.17026028366503693
18,30,61,intervention,0.2922997761603594
21,10,61,intervention,0.110416731333044
21,30,61,intervention,0.23997932465027352
24,10,61,intervention,0.03383632242253366
24,30,61,intervention,0.1355957010795162
27,10,61,intervention,0.02692880309746179
27,30,61,intervention,0.20736610529810745
30,10,61,intervention,-0.02962164317820652
30,30,61,intervention,0.1500736470407384
33,10,61,intervention,0.10458252583649476
33,30,61,intervention,0.09528804706830908
36,10,61,intervention,0.02815950686588632
36,30,61,intervention,-0.01119680120986149
39,10,61,intervention,-0.01732299799008879
39,30,61,intervention,0.03052227178606127
42,10,61,intervention,-0.00615373895007208
42,30,61,intervention,0.05835575641220127
45,10,61,intervention,0.05886316517747939
45,30,61,intervention,0.00742885278918534
48,10,61,intervention,-0.0163260704905919
48,30,61,intervention,-0.00929534727798469
0,10,62,intervention,0.11226196029303025
0,30,62,intervention,0.24179895039824684
3,10,62,intervention,0.11045778187346644
3,30,62,intervention,0.23094135509122377
6,10,62,intervention,0.10495562164716868
6,30,62,intervention,0.22951630243963503
9,10,62,intervention,0.14172504228562277
9,30,62,intervention,0.19362585289809148
12,10,62,intervention,0.11361589508599826
12,30,62,intervention,0.18808140080996424
15,10,62,intervention,0.05948222934303356
15,30,62,intervention,0.16790628867447707
18,10,62,intervention,0.02445817328725713
18,30,62,intervention,0.15585110031889654
21,10,62,intervention,0.02421360561007819
21,30,62,intervention,0.10482600205948292
24,10,62,intervention,0.08037964697814876
24,30,62,intervention,0.12044130058603832
27,10,62,intervention,0.0659896347713529
27,30,62,intervention,0.09498016088966234
30,10,62,intervention,0.06813517174114873
30,30,62,intervention,0.08273898791130911
33,10,62,intervention,0.00632865379912219
33,30,62,intervention,0.0540891480653586
36,10,62,intervention,0.02563383456632299
36,30,62,intervention,0.04247934592434553
39,10,62,intervention,-8.2735913753861e-4
39,30,62,intervention,0.00195744046433986
42,10,62,intervention,0.01048485160826893
42,30,62,intervention,0.04379658845970512
45,10,62,intervention,0.0635869786018162
45,30,62,intervention,0.0539785168963445
48,10,62,intervention,0.02914322191678605
48,30,62,intervention,0.04483811668575622
0,10,63,intervention,0.2697628159745778
0,30,63,intervention,0.48144941276696435
3,10,63,intervention,0.22105758418857507
3,30,63,intervention,0.4470537319786214
6,10,63,intervention,0.1902601023512839
6,30,63,intervention,0.4288631080503589
9,10,63,intervention,0.2484630469355621
9,30,63,intervention,0.5141781698640869
12,10,63,intervention,0.159792525145251
12,30,63,intervention,0.36006571303527996
15,10,63,intervention,0.21471906438030924
15,30,63,intervention,0.37951532200044696
18,10,63,intervention,0.12163245177845616
18,30,63,intervention,0.3085593375759655
21,10,63,intervention,0.32740197001017257
21,30,63,intervention,0.3288704063356272
24,10,63,intervention,0.11870181165052596
24,30,63,intervention,0.2525567051031011
