Time,Seed,Model,Value
6,175,control,48102
9,175,control,48492
12,175,control,48524
15,175,control,48730
18,175,control,48291
21,175,control,47846
24,175,control,48155
27,175,control,47706
30,175,control,48556
33,175,control,48251
36,175,control,48368
39,175,control,48736
42,175,control,47847
45,175,control,48721
48,175,control,48419
0,176,control,48634
3,176,control,48433
6,176,control,48920
9,176,control,48838
12,176,control,48722
15,176,control,48419
18,176,control,48852
21,176,control,48966
24,176,control,48754
27,176,control,48586
30,176,control,48745
33,176,control,48839
36,176,control,48360
39,176,control,48470
42,176,control,48954
45,176,control,48720
48,176,control,48796
0,177,control,48730
3,177,control,48630
6,177,control,48479
9,177,control,48574
12,177,control,48997
15,177,control,48964
18,177,control,47986
21,177,control,48532
24,177,control,48660
27,177,control,48611
30,177,control,48092
33,177,control,48556
36,177,control,48381
39,177,control,48702
42,177,control,48604
45,177,control,48508
48,177,control,48464
0,178,control,48203
3,178,control,48052
6,178,control,48223
9,178,control,48148
12,178,control,48044
15,178,control,48073
18,178,control,48288
21,178,control,48645
24,178,control,48414
27,178,control,48504
30,178,control,48110
33,178,control,48204
36,178,control,48105
39,178,control,47895
42,178,control,47969
45,178,control,48005
48,178,control,48167
0,179,control,47922
3,179,control,47953
6,179,control,48171
9,179,control,47233
12,179,control,47569
15,179,control,48072
18,179,control,47749
21,179,control,48074
24,179,control,47587
27,179,control,48252
30,179,control,47670
33,179,control,48108
36,179,control,48252
39,179,control,48460
42,179,control,48196
45,179,control,48173
48,179,control,48189
0,18,control,48717
3,18,control,48204
6,18,control,48005
9,18,control,48755
12,18,control,48598
15,18,control,48621
18,18,control,48594
21,18,control,48641
24,18,control,48657
27,18,control,48187
30,18,control,48557
33,18,control,49068
36,18,control,48481
39,18,control,48600
42,18,control,48654
45,18,control,48821
48,18,control,48422
0,180,control,48942
3,180,control,48876
6,180,control,48754
9,180,control,48617
12,180,control,48840
15,180,control,48590
18,180,control,48331
21,180,control,48957
24,180,control,48409
27,180,control,48436
30,180,control,48426
33,180,control,48583
36,180,control,48759
39,180,control,48809
42,180,control,48961
45,180,control,48779
48,180,control,48333
0,181,control,49120
